num_incoming_packets,frac_outgoing_packets,frac_incoming_packets,std_outgoing_positions,num_outgoing_packets,sum_alt_concentration,avg_outgoing_positions,sum_all_packet_counts,sum_packets_per_second,total_packets,cumul_packets_10pct,cumul_packets_20pct,cumul_packets_30pct,cumul_packets_40pct,cumul_packets_50pct,cumul_packets_60pct,cumul_packets_70pct,cumul_packets_80pct,incoming_first_30,outgoing_first_30,label,class_type
898.0,0.11089108910891089,0.8891089108910891,319.6588901356094,112.0,1010.0,470.91964285714283,2020.0,1010.0,1010.0,4.0,4.0,4.0,8.0,24.0,78.0,197.0,777.0,23.0,7.0,7,Website_7
988.0,0.10669077757685352,0.8933092224231465,311.73469771744726,118.0,1106.0,423.1101694915254,2212.0,1106.0,1106.0,4.0,4.0,8.0,79.0,79.0,88.0,378.0,853.0,24.0,6.0,7,Website_7
940.0,0.11069063386944182,0.8893093661305582,334.879637172954,117.0,1057.0,496.37606837606836,2114.0,1057.0,1057.0,4.0,4.0,8.0,41.0,79.0,81.0,249.0,835.0,23.0,7.0,7,Website_7
805.0,0.06828703703703703,0.9317129629629629,270.97007682353905,59.0,864.0,376.1186440677966,1728.0,864.0,864.0,4.0,8.0,58.0,62.0,66.0,198.0,608.0,665.0,24.0,6.0,7,Website_7
770.0,0.07563025210084033,0.9243697478991597,260.20467068736156,63.0,833.0,357.46031746031747,1666.0,833.0,833.0,21.0,66.0,111.0,211.0,361.0,517.0,627.0,685.0,23.0,7.0,7,Website_7
785.0,0.07863849765258216,0.9213615023474179,266.6597698113101,67.0,852.0,372.0,1704.0,852.0,852.0,4.0,4.0,19.0,63.0,63.0,63.0,108.0,614.0,22.0,8.0,7,Website_7
850.0,0.07103825136612021,0.9289617486338798,291.00364421557606,65.0,915.0,411.04615384615386,1830.0,915.0,915.0,8.0,64.0,64.0,89.0,102.0,195.0,651.0,711.0,23.0,7.0,7,Website_7
812.0,0.07727272727272727,0.9227272727272727,279.29172150404327,68.0,880.0,367.95588235294116,1760.0,880.0,880.0,4.0,5.0,21.0,64.0,70.0,188.0,616.0,684.0,23.0,7.0,7,Website_7
626.0,0.0725925925925926,0.9274074074074075,232.25221106810264,49.0,675.0,299.3673469387755,1350.0,675.0,675.0,4.0,4.0,4.0,4.0,20.0,21.0,60.0,89.0,23.0,7.0,7,Website_7
631.0,0.0841799709724238,0.9158200290275762,243.84061442622195,58.0,689.0,320.5689655172414,1378.0,689.0,689.0,160.0,443.0,583.0,686.0,686.0,686.0,686.0,686.0,23.0,7.0,7,Website_7
805.0,0.07258064516129033,0.9274193548387096,273.8912985778006,63.0,868.0,376.968253968254,1736.0,868.0,868.0,4.0,8.0,24.0,64.0,64.0,164.0,610.0,684.0,23.0,7.0,7,Website_7
805.0,0.06828703703703703,0.9317129629629629,270.7484779155624,59.0,864.0,384.20338983050846,1728.0,864.0,864.0,5.0,17.0,59.0,94.0,200.0,605.0,656.0,696.0,23.0,7.0,7,Website_7
811.0,0.07314285714285715,0.9268571428571428,279.38950605516663,64.0,875.0,393.5625,1750.0,875.0,875.0,4.0,5.0,18.0,62.0,62.0,105.0,316.0,681.0,23.0,7.0,7,Website_7
731.0,0.07468354430379746,0.9253164556962026,262.3313526455951,59.0,790.0,355.08474576271186,1580.0,790.0,790.0,3.0,5.0,22.0,25.0,75.0,165.0,594.0,604.0,23.0,7.0,7,Website_7
809.0,0.07224770642201835,0.9277522935779816,275.50303153135724,63.0,872.0,376.12698412698415,1744.0,872.0,872.0,4.0,8.0,63.0,67.0,162.0,606.0,632.0,697.0,23.0,7.0,7,Website_7
808.0,0.07126436781609195,0.9287356321839081,276.99639597275245,62.0,870.0,378.11290322580646,1740.0,870.0,870.0,4.0,4.0,4.0,22.0,64.0,64.0,162.0,624.0,23.0,7.0,7,Website_7
626.0,0.07669616519174041,0.9233038348082596,233.5511930248133,52.0,678.0,289.61538461538464,1356.0,678.0,678.0,3.0,15.0,54.0,109.0,230.0,432.0,603.0,611.0,22.0,8.0,7,Website_7
785.0,0.07755581668625147,0.9224441833137486,266.8497890524843,66.0,851.0,365.09090909090907,1702.0,851.0,851.0,4.0,4.0,20.0,59.0,59.0,106.0,391.0,608.0,23.0,7.0,7,Website_7
710.0,0.0731070496083551,0.9268929503916449,258.4684951985524,56.0,766.0,339.9642857142857,1532.0,766.0,766.0,5.0,51.0,66.0,66.0,66.0,66.0,67.0,214.0,24.0,6.0,7,Website_7
773.0,0.07976190476190476,0.9202380952380952,278.1240838451475,67.0,840.0,404.35820895522386,1680.0,840.0,840.0,155.0,836.0,836.0,836.0,836.0,836.0,836.0,836.0,23.0,7.0,7,Website_7
663.0,0.08044382801664356,0.9195561719833565,235.61171680104493,58.0,721.0,299.3448275862069,1442.0,721.0,721.0,4.0,19.0,60.0,60.0,60.0,69.0,141.0,344.0,23.0,7.0,7,Website_7
629.0,0.0804093567251462,0.9195906432748538,233.55761389486847,55.0,684.0,286.5090909090909,1368.0,684.0,684.0,4.0,5.0,8.0,39.0,63.0,69.0,172.0,610.0,23.0,7.0,7,Website_7
567.0,0.0825242718446602,0.9174757281553398,190.3826192558688,51.0,618.0,227.45098039215685,1236.0,618.0,618.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,614.0,23.0,7.0,7,Website_7
1023.0,0.10263157894736842,0.8973684210526316,349.09972900364113,117.0,1140.0,495.5726495726496,2280.0,1140.0,1140.0,4.0,15.0,48.0,165.0,195.0,748.0,820.0,909.0,23.0,7.0,7,Website_7
805.0,0.10456062291434928,0.8954393770856507,296.09232380218293,94.0,899.0,413.6063829787234,1798.0,899.0,899.0,4.0,4.0,4.0,8.0,91.0,91.0,91.0,242.0,24.0,6.0,7,Website_7
950.0,0.10377358490566038,0.8962264150943396,314.2816009739415,110.0,1060.0,434.3727272727273,2120.0,1060.0,1060.0,4.0,8.0,41.0,95.0,103.0,211.0,497.0,872.0,23.0,7.0,7,Website_7
938.0,0.10581506196377502,0.894184938036225,326.7172863688716,111.0,1049.0,458.06306306306305,2098.0,1049.0,1049.0,4.0,4.0,5.0,43.0,93.0,93.0,213.0,660.0,23.0,7.0,7,Website_7
817.0,0.11292073832790445,0.8870792616720955,311.30370309736145,104.0,921.0,482.65384615384613,1842.0,921.0,921.0,4.0,5.0,18.0,90.0,92.0,116.0,214.0,703.0,23.0,7.0,7,Website_7
1027.0,0.09435626102292768,0.9056437389770723,326.6836946535898,107.0,1134.0,447.61682242990656,2268.0,1134.0,1134.0,4.0,8.0,98.0,98.0,98.0,232.0,479.0,878.0,22.0,8.0,7,Website_7
839.0,0.11122881355932203,0.888771186440678,310.2660638637225,105.0,944.0,430.4761904761905,1888.0,944.0,944.0,3.0,5.0,15.0,20.0,104.0,221.0,838.0,869.0,24.0,6.0,7,Website_7
1008.0,0.09919571045576407,0.900804289544236,338.3965235135328,111.0,1119.0,527.6576576576576,2238.0,1119.0,1119.0,4.0,4.0,18.0,95.0,95.0,95.0,263.0,864.0,23.0,7.0,7,Website_7
810.0,0.10989010989010989,0.8901098901098901,287.1722958434535,100.0,910.0,392.75,1820.0,910.0,910.0,4.0,4.0,8.0,21.0,102.0,210.0,335.0,840.0,23.0,7.0,7,Website_7
839.0,0.11122881355932203,0.888771186440678,305.644951936051,105.0,944.0,423.8952380952381,1888.0,944.0,944.0,4.0,4.0,4.0,18.0,33.0,92.0,110.0,463.0,23.0,7.0,7,Website_7
1007.0,0.10409252669039146,0.8959074733096085,340.19653986052,117.0,1124.0,491.84615384615387,2248.0,1124.0,1124.0,4.0,5.0,21.0,93.0,188.0,385.0,864.0,946.0,23.0,7.0,7,Website_7
981.0,0.10655737704918032,0.8934426229508197,332.97404985323794,117.0,1098.0,500.45299145299145,2196.0,1098.0,1098.0,3.0,5.0,18.0,92.0,201.0,687.0,886.0,919.0,23.0,7.0,7,Website_7
933.0,0.09942084942084942,0.9005791505791506,318.9613256639426,103.0,1036.0,512.3592233009708,2072.0,1036.0,1036.0,5.0,93.0,93.0,93.0,93.0,93.0,207.0,825.0,24.0,6.0,7,Website_7
1038.0,0.09895833333333333,0.9010416666666666,310.22931889431607,114.0,1152.0,477.6929824561403,2304.0,1152.0,1152.0,4.0,5.0,91.0,91.0,91.0,170.0,362.0,898.0,23.0,7.0,7,Website_7
813.0,0.10757409440175632,0.8924259055982436,292.62486646552986,98.0,911.0,397.7448979591837,1822.0,911.0,911.0,4.0,8.0,20.0,92.0,92.0,92.0,210.0,708.0,23.0,7.0,7,Website_7
816.0,0.10624315443592552,0.8937568455640745,271.4280961752979,97.0,913.0,357.58762886597935,1826.0,913.0,913.0,4.0,15.0,95.0,95.0,104.0,275.0,826.0,845.0,23.0,7.0,7,Website_7
1082.0,0.10058187863674148,0.8994181213632585,366.20057147403986,121.0,1203.0,537.8677685950413,2406.0,1203.0,1203.0,5.0,22.0,96.0,96.0,181.0,325.0,942.0,1009.0,23.0,7.0,7,Website_7
1017.0,0.10079575596816977,0.8992042440318302,343.69442727710293,114.0,1131.0,525.9824561403509,2262.0,1131.0,1131.0,4.0,8.0,93.0,93.0,93.0,93.0,166.0,386.0,23.0,7.0,7,Website_7
1080.0,0.09924937447873228,0.9007506255212677,356.37477149176567,119.0,1199.0,552.8823529411765,2398.0,1199.0,1199.0,4.0,5.0,23.0,96.0,168.0,184.0,755.0,1000.0,23.0,7.0,7,Website_7
1007.0,0.09928443649373882,0.9007155635062611,332.59783258036435,111.0,1118.0,485.6756756756757,2236.0,1118.0,1118.0,4.0,8.0,94.0,94.0,94.0,94.0,183.0,607.0,22.0,8.0,7,Website_7
2215.0,0.07205697528278174,0.9279430247172182,638.0222970989784,172.0,2387.0,873.1162790697674,4774.0,2387.0,2387.0,5.0,39.0,274.0,304.0,414.0,804.0,1250.0,1798.0,23.0,7.0,7,Website_7
2368.0,0.07391474384043802,0.9260852561595619,763.1404367262166,189.0,2557.0,1001.3439153439153,5114.0,2557.0,2557.0,4.0,4.0,22.0,273.0,282.0,644.0,2063.0,2308.0,23.0,7.0,7,Website_7
2471.0,0.08583055863854976,0.9141694413614503,727.5364352026734,232.0,2703.0,906.125,5406.0,2703.0,2703.0,3.0,5.0,23.0,275.0,285.0,503.0,874.0,1421.0,23.0,7.0,7,Website_7
2475.0,0.07649253731343283,0.9235074626865671,797.6235407100423,205.0,2680.0,990.6731707317073,5360.0,2680.0,2680.0,23.0,313.0,1755.0,2445.0,2672.0,2672.0,2672.0,2672.0,23.0,7.0,7,Website_7
2480.0,0.0680195415257422,0.9319804584742578,823.1675425756818,181.0,2661.0,1040.646408839779,5322.0,2661.0,2661.0,4.0,22.0,274.0,274.0,394.0,1814.0,2394.0,2414.0,23.0,7.0,7,Website_7
2263.0,0.06987258528565557,0.9301274147143445,744.8926172349089,170.0,2433.0,947.9764705882353,4866.0,2433.0,2433.0,8.0,47.0,175.0,326.0,520.0,1043.0,1572.0,1989.0,23.0,7.0,7,Website_7
2467.0,0.08358098068350668,0.9164190193164933,760.4406400839963,225.0,2692.0,908.2044444444444,5384.0,2692.0,2692.0,8.0,213.0,626.0,945.0,1259.0,1538.0,1840.0,2187.0,23.0,7.0,7,Website_7
2239.0,0.085002043318349,0.914997956681651,672.9844233142909,208.0,2447.0,832.8461538461538,4894.0,2447.0,2447.0,4.0,8.0,22.0,275.0,286.0,563.0,1874.0,2370.0,22.0,8.0,7,Website_7
2307.0,0.08379666401906274,0.9162033359809373,676.4873483328031,211.0,2518.0,867.4075829383886,5036.0,2518.0,2518.0,5.0,15.0,59.0,284.0,401.0,1006.0,1940.0,2445.0,23.0,7.0,7,Website_7
2257.0,0.06658395368072788,0.9334160463192721,719.2685558468132,161.0,2418.0,1033.6149068322982,4836.0,2418.0,2418.0,2118.0,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,23.0,7.0,7,Website_7
2332.0,0.08727984344422701,0.912720156555773,720.853370870973,223.0,2555.0,890.9282511210762,5110.0,2555.0,2555.0,8.0,106.0,310.0,754.0,1057.0,1471.0,1709.0,2189.0,23.0,7.0,7,Website_7
2146.0,0.09106310885218127,0.9089368911478187,631.7039359660356,215.0,2361.0,806.3767441860465,4722.0,2361.0,2361.0,4.0,8.0,18.0,269.0,390.0,838.0,1545.0,2288.0,23.0,7.0,7,Website_7
2476.0,0.08634686346863468,0.9136531365313653,772.3975276375259,234.0,2710.0,947.7478632478633,5420.0,2710.0,2710.0,4.0,8.0,23.0,170.0,387.0,1053.0,1719.0,2453.0,22.0,8.0,7,Website_7
2364.0,0.06782334384858044,0.9321766561514195,724.9254099001324,172.0,2536.0,1011.6279069767442,5072.0,2536.0,2536.0,5.0,21.0,272.0,272.0,302.0,617.0,1762.0,2084.0,23.0,7.0,7,Website_7
2492.0,0.06596701649175413,0.9340329835082459,774.2697319207274,176.0,2668.0,1135.8636363636363,5336.0,2668.0,2668.0,4.0,5.0,41.0,267.0,267.0,349.0,776.0,2281.0,23.0,7.0,7,Website_7
2262.0,0.08421052631578947,0.9157894736842105,640.386211522035,208.0,2470.0,798.7596153846154,4940.0,2470.0,2470.0,8.0,275.0,333.0,975.0,1269.0,1530.0,1827.0,2075.0,24.0,6.0,7,Website_7
2439.0,0.08204742190440346,0.9179525780955965,674.3942182358428,218.0,2657.0,1115.5183486238532,5314.0,2657.0,2657.0,4.0,8.0,76.0,271.0,271.0,398.0,665.0,2047.0,23.0,7.0,7,Website_7
2407.0,0.07101505210343496,0.928984947896565,771.9415328389139,184.0,2591.0,985.8097826086956,5182.0,2591.0,2591.0,4.0,5.0,18.0,273.0,284.0,496.0,1754.0,2396.0,23.0,7.0,7,Website_7
2133.0,0.08611825192802057,0.9138817480719794,633.2021187543282,201.0,2334.0,810.7512437810946,4668.0,2334.0,2334.0,4.0,8.0,42.0,262.0,262.0,379.0,834.0,2039.0,23.0,7.0,7,Website_7
1745.0,0.09019812304483837,0.9098018769551617,543.9753472252705,173.0,1918.0,802.4104046242775,3836.0,1918.0,1918.0,1914.0,1914.0,1914.0,1914.0,1914.0,1914.0,1914.0,1914.0,23.0,7.0,7,Website_7
2765.0,0.062075983717774764,0.9379240162822252,993.1559339440964,183.0,2948.0,1281.0819672131147,5896.0,2948.0,2948.0,4.0,5.0,15.0,45.0,51.0,201.0,1287.0,1810.0,25.0,5.0,8,Website_8
2756.0,0.06162751106571331,0.9383724889342867,998.8106797431877,181.0,2937.0,1325.4198895027625,5874.0,2937.0,2937.0,4.0,15.0,51.0,751.0,1941.0,2889.0,2936.0,2936.0,24.0,6.0,8,Website_8
2764.0,0.06241519674355495,0.937584803256445,992.8286840193896,184.0,2948.0,1325.4076086956522,5896.0,2948.0,2948.0,8.0,43.0,274.0,1287.0,2748.0,2947.0,2947.0,2947.0,24.0,6.0,8,Website_8
2713.0,0.053384508025122124,0.9466154919748779,937.9878793579243,153.0,2866.0,1447.078431372549,5732.0,2866.0,2866.0,4.0,23.0,87.0,121.0,1208.0,2863.0,2865.0,2865.0,23.0,7.0,8,Website_8
2798.0,0.06452691407556001,0.93547308592444,1015.4853892072042,193.0,2991.0,1311.6632124352332,5982.0,2991.0,2991.0,4.0,8.0,47.0,47.0,96.0,610.0,1313.0,1730.0,23.0,7.0,8,Website_8
2782.0,0.06675612210667561,0.9332438778933244,1017.75516975647,199.0,2981.0,1285.8341708542714,5962.0,2981.0,2981.0,4.0,5.0,23.0,46.0,81.0,1037.0,1419.0,2390.0,23.0,7.0,8,Website_8
2777.0,0.06655462184873949,0.9334453781512605,1031.4834931980872,198.0,2975.0,1301.6818181818182,5950.0,2975.0,2975.0,15.0,65.0,279.0,663.0,1346.0,2213.0,2931.0,2974.0,23.0,7.0,8,Website_8
2836.0,0.06495219254863172,0.9350478074513683,1044.3833113212172,197.0,3033.0,1413.4467005076142,6066.0,3033.0,3033.0,4.0,24.0,118.0,1429.0,2795.0,3032.0,3032.0,3032.0,23.0,7.0,8,Website_8
2801.0,0.06321070234113713,0.9367892976588629,1012.454686328,189.0,2990.0,1278.9259259259259,5980.0,2990.0,2990.0,15.0,51.0,1151.0,1943.0,2980.0,2989.0,2989.0,2989.0,24.0,6.0,8,Website_8
2755.0,0.05618362452894827,0.9438163754710517,986.3378881023715,164.0,2919.0,1332.9024390243903,5838.0,2919.0,2919.0,4.0,17.0,47.0,68.0,528.0,1797.0,2918.0,2918.0,23.0,7.0,8,Website_8
2828.0,0.06512396694214877,0.9348760330578513,1047.7126763324463,197.0,3025.0,1359.9746192893401,6050.0,3025.0,3025.0,4.0,5.0,23.0,46.0,56.0,606.0,1301.0,1977.0,23.0,7.0,8,Website_8
2789.0,0.06315082297615049,0.9368491770238495,1001.0366685780975,188.0,2977.0,1310.1170212765958,5954.0,2977.0,2977.0,4.0,27.0,122.0,1300.0,2517.0,2973.0,2976.0,2976.0,22.0,8.0,8,Website_8
2802.0,0.059415911379657606,0.9405840886203424,927.6486088277119,177.0,2979.0,1242.3785310734463,5958.0,2979.0,2979.0,8.0,45.0,155.0,1411.0,2761.0,2978.0,2978.0,2978.0,24.0,6.0,8,Website_8
2782.0,0.0632996632996633,0.9367003367003367,1016.8092737700431,188.0,2970.0,1285.6117021276596,5940.0,2970.0,2970.0,8.0,46.0,124.0,593.0,1875.0,2788.0,2969.0,2969.0,23.0,7.0,8,Website_8
2759.0,0.06188371302278137,0.9381162869772186,1000.6383903600176,182.0,2941.0,1350.5824175824175,5882.0,2941.0,2941.0,4.0,34.0,46.0,476.0,1871.0,2931.0,2940.0,2940.0,23.0,7.0,8,Website_8
2752.0,0.056564964004113816,0.9434350359958862,968.9361510785168,165.0,2917.0,1399.0424242424242,5834.0,2917.0,2917.0,8.0,44.0,88.0,307.0,1514.0,2916.0,2916.0,2916.0,24.0,6.0,8,Website_8
2708.0,0.05644599303135889,0.9435540069686411,947.0431742286469,162.0,2870.0,1364.70987654321,5740.0,2870.0,2870.0,4.0,44.0,46.0,101.0,1164.0,1211.0,1215.0,1235.0,23.0,7.0,8,Website_8
2542.0,0.05572065378900446,0.9442793462109955,796.4283648054397,150.0,2692.0,873.92,5384.0,2692.0,2692.0,94.0,365.0,608.0,965.0,1260.0,1490.0,1768.0,2084.0,23.0,7.0,8,Website_8
2793.0,0.06243705941591138,0.9375629405840886,994.4737030816547,186.0,2979.0,1307.989247311828,5958.0,2979.0,2979.0,4.0,5.0,45.0,135.0,1431.0,2928.0,2976.0,2978.0,23.0,7.0,8,Website_8
2012.0,0.07791017415215398,0.922089825847846,565.8355821444611,170.0,2182.0,694.1529411764706,4364.0,2182.0,2182.0,824.0,1021.0,1080.0,1189.0,1189.0,1390.0,2096.0,2132.0,23.0,7.0,8,Website_8
669.0,0.13565891472868216,0.8643410852713178,256.13884875447894,105.0,774.0,341.93333333333334,1548.0,774.0,774.0,39.0,575.0,772.0,772.0,772.0,772.0,772.0,772.0,23.0,7.0,8,Website_8
838.0,0.1413934426229508,0.8586065573770492,301.9385581201035,138.0,976.0,455.30434782608694,1952.0,976.0,976.0,104.0,329.0,533.0,716.0,918.0,974.0,974.0,974.0,22.0,8.0,8,Website_8
843.0,0.1282316442605998,0.8717683557394003,302.5722403872597,124.0,967.0,478.21774193548384,1934.0,967.0,967.0,552.0,964.0,965.0,965.0,965.0,965.0,965.0,965.0,23.0,7.0,8,Website_8
839.0,0.14387755102040817,0.8561224489795919,324.0708692141669,141.0,980.0,440.6950354609929,1960.0,980.0,980.0,553.0,933.0,977.0,978.0,978.0,978.0,978.0,978.0,23.0,7.0,8,Website_8
857.0,0.13346814964610718,0.8665318503538928,318.00920308757264,132.0,989.0,480.5530303030303,1978.0,989.0,989.0,569.0,982.0,983.0,983.0,983.0,983.0,983.0,983.0,23.0,7.0,8,Website_8
832.0,0.14049586776859505,0.859504132231405,308.5183309847783,136.0,968.0,437.20588235294116,1936.0,968.0,968.0,454.0,961.0,965.0,966.0,966.0,966.0,966.0,966.0,23.0,7.0,8,Website_8
856.0,0.134479271991911,0.865520728008089,302.6720637937072,133.0,989.0,499.7593984962406,1978.0,989.0,989.0,43.0,932.0,986.0,987.0,987.0,987.0,987.0,987.0,23.0,7.0,8,Website_8
866.0,0.12964824120603016,0.8703517587939699,323.25225975403725,129.0,995.0,479.2325581395349,1990.0,995.0,995.0,534.0,988.0,988.0,989.0,989.0,989.0,989.0,989.0,22.0,8.0,8,Website_8
854.0,0.13997985901309165,0.8600201409869084,324.5455569552803,139.0,993.0,442.33093525179856,1986.0,993.0,993.0,568.0,983.0,989.0,990.0,990.0,990.0,990.0,990.0,23.0,7.0,8,Website_8
837.0,0.13264248704663212,0.8673575129533678,299.7301765103699,128.0,965.0,460.09375,1930.0,965.0,965.0,208.0,676.0,962.0,963.0,963.0,963.0,963.0,963.0,22.0,8.0,8,Website_8
825.0,0.1397288842544317,0.8602711157455682,315.2167171138783,134.0,959.0,422.32835820895525,1918.0,959.0,959.0,77.0,904.0,955.0,956.0,956.0,956.0,956.0,956.0,23.0,7.0,8,Website_8
830.0,0.13179916317991633,0.8682008368200836,304.77951513686867,126.0,956.0,484.8968253968254,1912.0,956.0,956.0,42.0,884.0,950.0,951.0,951.0,951.0,951.0,951.0,23.0,7.0,8,Website_8
838.0,0.12980269989615784,0.8701973001038421,321.92762754383165,125.0,963.0,397.568,1926.0,963.0,963.0,106.0,543.0,723.0,960.0,961.0,961.0,961.0,961.0,22.0,8.0,8,Website_8
835.0,0.14094650205761317,0.8590534979423868,314.8525152282729,137.0,972.0,452.1021897810219,1944.0,972.0,972.0,444.0,962.0,966.0,967.0,967.0,967.0,967.0,967.0,22.0,8.0,8,Website_8
854.0,0.1223021582733813,0.8776978417266187,285.625664951138,119.0,973.0,487.60504201680675,1946.0,973.0,973.0,56.0,561.0,903.0,969.0,970.0,970.0,970.0,970.0,23.0,7.0,8,Website_8
860.0,0.13913913913913914,0.8608608608608609,314.4836008443706,139.0,999.0,444.0071942446043,1998.0,999.0,999.0,42.0,657.0,996.0,997.0,997.0,997.0,997.0,997.0,23.0,7.0,8,Website_8
865.0,0.1306532663316583,0.8693467336683417,306.1062375043234,130.0,995.0,480.04615384615386,1990.0,995.0,995.0,43.0,583.0,992.0,993.0,993.0,993.0,993.0,993.0,23.0,7.0,8,Website_8
834.0,0.13575129533678756,0.8642487046632125,300.41132864332985,131.0,965.0,452.53435114503816,1930.0,965.0,965.0,443.0,960.0,962.0,963.0,963.0,963.0,963.0,963.0,23.0,7.0,8,Website_8
832.0,0.13692946058091288,0.8630705394190872,312.4173663933402,132.0,964.0,422.9469696969697,1928.0,964.0,964.0,154.0,691.0,961.0,962.0,962.0,962.0,962.0,962.0,23.0,7.0,8,Website_8
851.0,0.12448559670781893,0.8755144032921811,310.07072524625204,121.0,972.0,464.78512396694214,1944.0,972.0,972.0,539.0,969.0,970.0,970.0,970.0,970.0,970.0,970.0,23.0,7.0,8,Website_8
3110.0,0.10400460962258715,0.8959953903774128,942.8147840248238,361.0,3471.0,1262.0775623268698,6942.0,3471.0,3471.0,1271.0,1961.0,2215.0,2476.0,2930.0,2972.0,2995.0,3258.0,23.0,7.0,8,Website_8
3123.0,0.10873287671232877,0.8912671232876712,1196.1042875068488,381.0,3504.0,1663.5354330708662,7008.0,3504.0,3504.0,1865.0,3430.0,3468.0,3468.0,3468.0,3468.0,3468.0,3468.0,23.0,7.0,8,Website_8
3106.0,0.1056723293982148,0.8943276706017852,1150.0502375168005,367.0,3473.0,1714.324250681199,6946.0,3473.0,3473.0,2358.0,3393.0,3440.0,3440.0,3440.0,3440.0,3440.0,3440.0,22.0,8.0,8,Website_8
3147.0,0.10239589275527666,0.8976041072447233,1193.0127577938317,359.0,3506.0,1647.217270194986,7012.0,3506.0,3506.0,1865.0,3449.0,3475.0,3475.0,3475.0,3475.0,3475.0,3475.0,22.0,8.0,8,Website_8
3144.0,0.10934844192634562,0.8906515580736544,1067.5910354766197,386.0,3530.0,1389.639896373057,7060.0,3530.0,3530.0,27.0,1434.0,3486.0,3497.0,3497.0,3497.0,3497.0,3497.0,23.0,7.0,8,Website_8
3108.0,0.10277136258660508,0.8972286374133949,1159.0837986003237,356.0,3464.0,1618.7865168539327,6928.0,3464.0,3464.0,68.0,2000.0,3377.0,3462.0,3462.0,3462.0,3462.0,3462.0,24.0,6.0,8,Website_8
3149.0,0.10692002268859897,0.893079977311401,1191.001133928129,377.0,3526.0,1673.2228116710876,7052.0,3526.0,3526.0,412.0,3331.0,3494.0,3495.0,3495.0,3495.0,3495.0,3495.0,22.0,8.0,8,Website_8
3121.0,0.10701001430615165,0.8929899856938484,1169.2854456957768,374.0,3495.0,1734.850267379679,6990.0,3495.0,3495.0,1854.0,3431.0,3463.0,3463.0,3463.0,3463.0,3463.0,3463.0,23.0,7.0,8,Website_8
3116.0,0.11250356023924808,0.8874964397607519,1183.5313516220822,395.0,3511.0,1645.681012658228,7022.0,3511.0,3511.0,102.0,2218.0,3444.0,3480.0,3480.0,3480.0,3480.0,3480.0,23.0,7.0,8,Website_8
2325.0,0.08139075464243382,0.9186092453575662,724.4560375769887,206.0,2531.0,855.5242718446602,5062.0,2531.0,2531.0,4.0,69.0,69.0,803.0,2014.0,2391.0,2522.0,2526.0,24.0,6.0,8,Website_8
3136.0,0.10680717744232412,0.8931928225576758,1161.0383197397061,375.0,3511.0,1723.936,7022.0,3511.0,3511.0,157.0,3066.0,3479.0,3479.0,3479.0,3479.0,3479.0,3479.0,24.0,6.0,8,Website_8
3142.0,0.10738636363636364,0.8926136363636363,1191.0773964954942,378.0,3520.0,1696.9074074074074,7040.0,3520.0,3520.0,1611.0,3448.0,3488.0,3488.0,3488.0,3488.0,3488.0,3488.0,22.0,8.0,8,Website_8
3150.0,0.1058756741413568,0.8941243258586432,1197.4973213149242,373.0,3523.0,1661.1528150134047,7046.0,3523.0,3523.0,102.0,3403.0,3487.0,3487.0,3487.0,3487.0,3487.0,3487.0,22.0,8.0,8,Website_8
3134.0,0.11268403171007928,0.8873159682899208,1169.671900273874,398.0,3532.0,1621.535175879397,7064.0,3532.0,3532.0,318.0,3420.0,3495.0,3502.0,3502.0,3502.0,3502.0,3504.0,22.0,8.0,8,Website_8
3106.0,0.10283073367995378,0.8971692663200462,1143.319610184062,356.0,3462.0,1675.752808988764,6924.0,3462.0,3462.0,1629.0,3355.0,3431.0,3431.0,3431.0,3431.0,3431.0,3431.0,24.0,6.0,8,Website_8
3134.0,0.105848787446505,0.8941512125534951,1176.0150876101843,371.0,3505.0,1703.3800539083559,7010.0,3505.0,3505.0,96.0,2760.0,3471.0,3474.0,3474.0,3474.0,3474.0,3474.0,24.0,6.0,8,Website_8
3147.0,0.10672722111836502,0.8932727788816349,1187.3277476151661,376.0,3523.0,1638.1648936170213,7046.0,3523.0,3523.0,71.0,3421.0,3491.0,3491.0,3491.0,3491.0,3491.0,3491.0,23.0,7.0,8,Website_8
3196.0,0.10426008968609865,0.8957399103139013,1202.2604709908903,372.0,3568.0,1699.0672043010752,7136.0,3568.0,3568.0,70.0,3030.0,3533.0,3534.0,3534.0,3534.0,3534.0,3534.0,23.0,7.0,8,Website_8
3110.0,0.09698025551684088,0.9030197444831591,1130.810604962793,334.0,3444.0,1602.1497005988024,6888.0,3444.0,3444.0,24.0,108.0,659.0,1406.0,1893.0,2746.0,3357.0,3385.0,22.0,8.0,8,Website_8
3109.0,0.10967926689576174,0.8903207331042382,1171.726814633986,383.0,3492.0,1689.3394255874673,6984.0,3492.0,3492.0,102.0,3390.0,3461.0,3461.0,3461.0,3461.0,3461.0,3461.0,23.0,7.0,8,Website_8
1287.0,0.10251046025104603,0.897489539748954,484.47123278801524,147.0,1434.0,659.2448979591836,2868.0,1434.0,1434.0,4.0,29.0,29.0,33.0,52.0,77.0,264.0,668.0,22.0,8.0,8,Website_8
